code	vendor_flag	submitted_at	submitted_year	submitted_num	max_qubit_count	vendor_id	thema_ids	subject_ids	title	comments
2104.10698	FALSE	2021/4/21 18:00	2021	443077501	0	IBM	C	"1,30"	Scalable Benchmarks for Gate-Based Quantum Computers	"【実利用量子ビット数】 計21機を用いて、5種類のベンチマークを取っている。そのうちBell testでのAspen-4, Aspen-8が、本論文内の最大実利用量子ビット数に該当し得るが、実験時に使用しなかった量子ビット番号が不明なため検証不能と判断した。その他の実機・ベンチマークでの、最大実利用量子ビット数については、別表にまとめてslackにて市川さんに共有した。 【利用実機】計21機使用 ・IBM (16機) asthens/belem/bogota/burlington/casablanca/essex/ibmqw2/lima/london/melbourne/ourense/quito/roma/santiago/valencia/vigo ・Rigetti (4機) Aspen-4/Aspen-7/Aspen-8/Aspen-9 ・IonQ (1機) 不明 (本文では、vendor : Amazon, QPU名 : IonQと表記)"
2104.10220	FALSE	2021/4/20 19:32	2021	443068143	5	IBM	F3	1	Doubling the size of quantum simulators by entanglement forging	　
2104.09442	FALSE	2021/4/19 16:43	2021	443056970	5	IBM	F8	1	Digital quantum simulation of beam splitters and squeezing with IBM   quantum computers	　
2104.07823	FALSE	2021/4/15 23:48	2021	443019917	5	IBM	F11	1	Digital quantum simulation of open quantum systems using quantum   imaginary time evolution	　
2104.07038	FALSE	2021/4/14 18:00	2021	443007500	1	IBM	B	1	Error rate reduction of single-qubit gates via noise-aware decomposition   into native gates	　
2104.07006	FALSE	2021/4/14 17:38	2021	443007351	8	IBM	B	"1,17,18,29,25"	Fast quantum state reconstruction via accelerated non-convex programming	　
2104.06428	FALSE	2021/4/13 18:08	2021	442997556	4	IBM	F2	"1,7,14"	Simulating a ring-like Hubbard system with a quantum computer	
2104.06244	FALSE	2021/4/13 14:41	2021	442996121	5	IBM	A	1	Quantum PUF for Security and Trust in Quantum Computing	他，IBM Vigoを使用
2104.06081	FALSE	2021/4/13 10:34	2021	442994403	6	IBM	"F1,F5"	1	Training Quantum Neural Networks on NISQ Devices	
2104.05899	FALSE	2021/4/13 2:15	2021	442990943	5	IBM	"C,B"	1	Qubit Sensing: A New Attack Model for Multi-programming Quantum   Computing	
2104.05059	FALSE	2021/4/11 17:29	2021	442977290	15	IBM	"F1,F9"	"1,31"	Application of Quantum Machine Learning using the Quantum Kernel   Algorithm on High Energy Physics Analysis at the LHC	
2104.03409	FALSE	2021/4/7 21:50	2021	442939099	5	IBM	F2	"1,43"	A systematic variational approach to band theory in a quantum computer	
2104.03273	FALSE	2021/4/7 17:27	2021	442937271	4	IBM	F9	"1,4"	Collective Neutrino Oscillations on a Quantum Computer	"他，IBM Lima, Ourense, Rome,Santiagoを使用"
2104.02975	FALSE	2021/4/7 7:55	2021	442933304	7	IBM	F7	1	A quantum binary classifier based on cosine similarity	
2103.17193	FALSE	2021/3/31 16:20	2021	442866811	27	IBM	F5	"10,1"	QPack: Quantum Approximate Optimization Algorithms as universal   benchmark for quantum computers	
2103.14996	FALSE	2021/3/27 21:08	2021	442828808	5	IBM	"F9,A"	"1,4"	Secure quantum communication through a wormhole	
2103.13855	FALSE	2021/3/25 14:11	2021	442805911	5	IBM	F7	1	Demonstration of Shor's factoring algorithm for N=21 on IBM quantum   processors	
2103.12783	FALSE	2021/3/23 18:27	2021	442787692	12	IBM	F2	"7,8,60,14,1"	Stabilizing multiple topological fermions on a quantum computer	他，IBM Boeblingenを使用
2103.11307	FALSE	2021/3/21 5:28	2021	442762282	5	IBM	F1	1	QuClassi: A Hybrid Deep Neural Network Architecture based on Quantum   State Fidelity	
2103.06848	FALSE	2021/3/11 18:22	2021	442667655	4	IBM	F9	"21,1"	Real-time quantum calculations of phase shifts using wave packet time   delays	"ion-trap machine in the U of Maryland, U.Marylandの共著者あり, https://www.nature.com/articles/nature18648"
2103.06720	FALSE	2021/3/11 15:12	2021	442666335	5	IBM	"F7,F1"	"1,18"	Variational inference with a quantum computer	"Application to statistics, data science"
2103.05952	FALSE	2021/3/10 9:19	2021	442653883	5	IBM	F13	"1,12,44,37"	Quantum Algorithms in Cybernetics	"Application to cybanetics, Doctorial thesis"
2103.02031	FALSE	2021/3/2 21:23	2021	442578913	3	IBM	A	1	Perfect quantum-state synchronization	
2102.13052	FALSE	2021/2/25 18:05	2021	442527538	3	Quantinuum	A	"1,45"	Demonstration of quantum advantage by a joint detection receiver for   optical communications using quantum belief propagation on a trapped-ion   device	Honeywell LT-1.0 trapped-ion Processor（市川）Quantinuum扱いとして処理 https://www.honeywell.com/us/en/company/quantum
2102.11521	FALSE	2021/2/23 7:07	2021	442502967	65	IBM	"E,B"	1	Whole-device entanglement in a 65-qubit superconducting quantum computer	
2102.08949	FALSE	2021/2/17 16:31	2021	442446886	5	IBM	F1	"1,18"	Evaluating the Performance of Some Local Optimizers for Variational   Quantum Classifiers	
2102.08920	FALSE	2021/2/17 18:23	2021	442447663	6	IBM	F9	"1,21"	SU(2) hadrons on a quantum computer	
2102.08451	FALSE	2021/2/16 21:06	2021	442438798	20	IBM	C	"1,10"	Orchestrated Trios: Compiling for Efficient Communication in Quantum   Programs with 3-Qubit Gates	
2102.06117	FALSE	2021/2/11 16:56	2021	442387062	3	IBM	B	1	Pulse-engineered Controlled-V gate and its applications on   superconducting quantum device	
2102.05511	FALSE	2021/2/10 15:54	2021	442376631	4	IBM	F3	"1,24"	"Benchmarking Quantum Chemistry Computations with Variational, Imaginary   Time Evolution, and Krylov Space Solver Algorithms"	
2102.05321	FALSE	2021/2/10 8:46	2021	442373654	19	0	"C,F3"	"41,1"	Enabling multi-programming mechanism for quantum computing in the NISQ   era	　
2102.04313	FALSE	2021/2/8 16:18	2021	442356797	5	0	"F8,F7"	"1,18,25"	Long-time simulations with high fidelity on quantum hardware	IBM Boeblingenも使用。
2102.03788	FALSE	2021/2/7 12:18	2021	442345125	20	0	"C,A"	1	Quantum Divide and Compute: Exploring The Effect of Different Noise   Sources	　
2102.01783	FALSE	2021/2/2 22:30	2021	442299378	6	0	F7	1	Implementation of efficient quantum search algorithms on NISQ computers	　
2101.10307	FALSE	2021/1/25 18:46	2021	442217821	5	0	"F9,E"	1	Testing Scalable Bell Inequalities for Quantum Graph States on IBM   Quantum Devices	
2101.10227	FALSE	2021/1/25 16:41	2021	442216957	17	0	"F1,F13"	"1,21,22,13"	A Trailhead for Quantum Simulation of SU(3) Yang-Mills Lattice Gauge   Theory in the Local Multiplet Basis	
2101.10202	FALSE	2021/1/22 18:16	2021	442187612	27	0	A	1	Simulation of Lennard-Jones Potential on a Quantum Computer	
2101.09581	FALSE	2021/1/23 20:36	2021	442198588	5	0	F8	1	Machine learning of high dimensional data on a noisy quantum processor	
2101.08946	FALSE	2021/1/22 4:36	2021	442181920	3	0	F8	1	Generation and verification of 27-qubit Greenberger-Horne-Zeilinger   states in a superconducting quantum computer	
2101.08151	FALSE	2021/1/20 14:20	2021	442165973	2	0	"F8,F7"	1	Composable Programming of Hybrid Workflows for Quantum Simulation	
2101.07677	FALSE	2021/1/19 15:20	2021	442156389	0	0		1	Noisy intermediate scale quantum simulation of time dependent   Hamiltonians	
2101.06879	FALSE	2021/1/18 5:08	2021	442142139	2	IBM	"F3,F7"	"1,43,24"	Simulating Energy Transfer in Molecular Systems with Digital Quantum   Computers	　
2101.03258	FALSE	2021/1/8 23:48	2021	442049922	5	IBM	"B,F5"	"1,12"	Fair Sampling Error Analysis on NISQ Devices	"その他使用したQPUを以下に示す。 IBM rome, IBM santiago, IBM bogota, IBM valencia, IBM vigo, IBM melbourne, IBM ourense, IBM mumbai, IBM brooklyn, IBM sydney, IBM guadalupe, IBM lagos, IBM jakarta, IBM lima_"
2101.02331	FALSE	2021/1/7 2:19	2021	442030971	15	Rigetti	"E,F5"	1	Modeling and mitigation of cross-talk effects in readout noise with   applications to the Quantum Approximate Optimization Algorithm	　
2101.02109	FALSE	2021/1/6 16:04	2021	442026695	12	IBM	"B,F12"	1	Modelling and Simulating the Noisy Behaviour of Near-term Quantum   Computers	　
2101.01690	FALSE	2021/1/5 18:31	2021	442017718	5	IBM	"E,F8"	"1,58,3,7"	Simple Mitigation of Global Depolarizing Errors in Quantum Simulations	ベンチマークとして、以下2つが行われました ・横磁場イジングモデルのシミュレーション ・エンタングルメントエントロピー（R'enyi エントロピー）の測定 利用テーマコード（サブ）には代表して、F8を選択しました。
2012.14386	FALSE	2020/12/28 18:04	2020	441937529	20	IBM	F12	1	Quantum walk processes in quantum devices	　
2012.11660	FALSE	2020/12/21 19:59	2020	441868332	3	IBM	"F8,B"	"1,43"	Simulating the dynamics of braiding of Majorana zero modes using an IBM   quantum computer	　
2012.11560	FALSE	2020/12/21 18:39	2020	441867775	10	IBM	"F9,F1"	"1,31"	Application of Quantum Machine Learning using the Quantum Variational   Classifier Method to High Energy Physics Analysis at the LHC on IBM Quantum   Computer Simulator and Hardware with 10 qubits	　
2012.11424	FALSE	2020/12/21 15:28	2020	441866445	3	Rigetti	"F13,F7"	"1,15,35,18"	Variational Quantum Cloning: Improving Practicality for Quantum   Cryptanalysis	メインテーマ：量子暗号 量子暗号分野を念頭に、量子状態を近似的かつ確率的に複製するアルゴリズムの提案と実験をした。
2012.10268	FALSE	2020/12/18 14:34	2020	441836071	10	IBM	F12	1	Gate-Based Circuit Designs For Quantum Adder Inspired Quantum Random   Walks on Superconducting Qubits	予備実験での結果。メインの実験に限ると、最大４量子ビットを利用
2012.09835	FALSE	2020/12/17 18:54	2020	441827879	5	IBM	"C,F5"	1	QGo: Scalable Quantum Circuit Optimization Using Automated Synthesis	ベンチマークとして以下のアプリケーションを実行（利用テーマコード（サブ）には代表してQAOAを記入しました。） ・QAOAでMax Cut問題を解く ・Transverse Field Ising Model (TFIM) の時間発展シミュレーション ・Multiplier (MUL) と adder 関数の実行 ・Quantum Fourier transform (QFT)の実行 ・Hidden Linear Function (HLF)の実行
2012.09432	FALSE	2020/12/17 7:51	2020	441823276	4	IBM	B	"1,15,18"	On the experimental feasibility of quantum state reconstruction via   machine learning	2量子ビットでの実機利用もあり。
2012.07711	FALSE	2020/12/14 17:03	2020	441797104	3	IBM	C	"1,11"	Relaxed Peephole Optimization: A Novel Compiler Optimization for Quantum   Circuits	
2012.06097	FALSE	2020/12/11 3:25	2020	441761429	3	IBM	F13	"1,57"	Embedding classical dynamics in a quantum computer	QPUはQuantum System Oneとのみ記載。具体名なし。
2012.05986	FALSE	2020/12/10 21:22	2020	441758908	5	IBM	A	1	Entanglement of graph states of spin system with Ising interaction and   its quantifying on IBM's quantum computer	
2012.03472	FALSE	2020/12/7 6:33	2020	441722731	2	IBM	"F1,F2"	"1,2"	Quantum-Enhanced Machine Learning for Covid-19 and Anderson Insulator   Predictions	具体的な量子ビット数について判別がつかなかった。Figure 2から恐らく2量子ビットと推測。
2012.01459	FALSE	2020/12/2 19:03	2020	441677939	1	IBM	"F8,F2"	1	Topological two-dimensional Floquet lattice on a single superconducting   qubit	Zendoにアップロードされている本論文のコード（deveice_run.py）に記載のデバイス名からQPU名は推測。
2012.00831	FALSE	2020/12/1 21:12	2020	441668839	2	IBM	"B,E"	1	Simple Mitigation Strategy for a Systematic Gate Error in IBMQ	IBM Q Cambridge も使用。1量子ビットでの実機実行もあり。
2012.00256	FALSE	2020/12/1 4:17	2020	441661788	2	IBM	F1	1	A Hybrid System for Learning Classical Data in Quantum States	
2011.13999	FALSE	2020/11/27 21:39	2020	441629023	4	IBM	F3	1	Quantum Computing for Atomic and Molecular Resonances	QPU名の記載なし。
2011.10860	FALSE	2020/11/21 20:21	2020	441568480	4	IBM	E	1	General error mitigation for quantum circuits	1-3量子ビットでの実機実行もあり。
2011.09692	FALSE	2020/11/19 7:16	2020	441543030	5	IBM	F13	1	Quantum Ciphertext Dimension Reduction Scheme for Homomorphic Encrypted   Data	量子暗号。
2011.08853	FALSE	2020/11/17 19:00	2020	441527916	10	IBM	F11	"1,3,7"	Many-body Hierarchy of Dissipative Timescales in a Quantum Computer	5-9量子ビットでの実機実行もあり。
2011.08137	FALSE	2020/11/16 18:01	2020	441517512	2	IBM	F3	1	Quantum simulations of molecular systems with intrinsic atomic orbitals	
2011.07314	FALSE	2020/11/14 15:03	2020	441496273	16	IBM	A	1	Exploiting Quantum Teleportation in Quantum Circuit Mapping	"6,10-15量子ビットでの実機利用もあり。"
2011.04754	FALSE	2020/11/9 20:57	2020	441448735	25	Rigetti	B	"1,18"	Estimating expectation values using approximate quantum states	"12,16量子ビットでの実機利用もあり。"
2011.04402	FALSE	2020/11/9 13:06	2020	441445461	4	IBM	F1	1	Quantum k-means algorithm based on Trusted server in Quantum Cloud   Computing	3量子ビットでの実機利用もあり。
2011.04097	FALSE	2020/11/8 22:36	2020	441439421	2	IBM	F13	"4,13,1"	Lipkin model on a quantum computer	原子核物理への応用。
2011.03532	FALSE	2020/11/6 18:59	2020	441417910	2	IBM	F7	"1,21,5"	Dimensional Expressivity Analysis of Parametric Quantum Circuits	本文での報告は２量子ビットの実機実行までだが、Appendixでは３量子ビットまでの実機実行。他にIBM Q Ourense も利用。
2011.03429	FALSE	2020/11/6 15:25	2020	441416429	4	IBM	F1	"1,10"	Nonlinear Quantum Neuron: A Fundamental Building Block for Quantum   Neural Networks	
2011.03403	FALSE	2020/11/6 15:03	2020	441416273	11	IonQ	F5	1	Beating classical heuristics for the binary paint shop problem with the   quantum approximate optimization algorithm	2-10量子ビットでの実機実行もあり。
2011.03224	FALSE	2020/11/6 8:07	2020	441413388	7	IBM	D	1	Testing of flag-based fault-tolerance on IBM quantum devices	
2011.01879	FALSE	2020/11/3 17:56	2020	441387474	2	IBM	B	"1,10"	Variational certification of quantum devices	
2011.01643	FALSE	2020/11/3 11:39	2020	441384858	5	IBM	A	1	Entangled state generation via quantum walks with multiple coins	4量子ビットの実機実行の報告もあり。
2011.00723	FALSE	2020/10/29 20:27	2020	441338526	3	IBM	A	1	Experimental tests of density matrix's properties-based complementarity   relations	"1,2,4量子ビットの実機実行の報告もあり。"
2010.14868	FALSE	2020/10/28 10:30	2020	441324379	2	IBM	B	1	Bipartite quantum measurements with optimal single-sided   distinguishability	
2010.14821	FALSE	2020/10/28 8:51	2020	441323694	2	IBM	B	1	Simulating noisy variational quantum eigensolver with local noise models	4量子ビットの実機実行もしたと一行報告あり。IBM Ourense も使用。
2010.13186	FALSE	2020/10/25 18:43	2020	441297800	5	IBM	F1	1	A Unified Framework for Quantum Supervised Learning	2量子ビットでの利用もあり。IBM Q Romeも使用。
2010.12867	FALSE	2020/10/24 11:00	2020	441284587	3	IBM	B	1	Adaptive quantum state tomography with iterative particle filtering	
2010.12235	FALSE	2020/10/23 8:46	2020	441273654	5	IBM	B	1	Randomized linear gate set tomography	
2010.10510	FALSE	2020/10/21 13:32	2020	441255641	5	IBM	C	"1,10,54"	Compiling quantamorphisms for the IBM Q Experience	実利用量子ビット数がはっきりと書かれていなくてわかりにくかったが、Fig. 10の回路を実行していると思われるので5とした。
2010.10217	FALSE	2020/10/20 12:06	2020	441245044	4	IBM	F7	"1,18"	Quantum circuit architecture search for variational quantum algorithms	実機データはサプリメンタルのみに示されている。
2010.09188	FALSE	2020/10/19 3:27	2020	441231440	4	IBM	E	"1,52,53"	A Bayesian Approach for Characterizing and Mitigating Gate and   Measurement Errors	
2010.08702	FALSE	2020/10/17 3:21	2020	441211398	15	IBM	F13	1	Adaptive Circuit Learning for Quantum Metrology	Quantum sensingのための量子回路。
2010.08057	FALSE	2020/10/15 22:47	2020	441199494	5	IBM	B	1	Error-robust quantum logic optimization using a cloud quantum computer   interface	
2010.06458	FALSE	2020/10/13 15:12	2020	441176336	4	IBM	F9	"22,31,1"	Quantum simulation of oscillating neutrinos	実機名はなく、IBMQを使ったとしか書いていない。
2010.06339	FALSE	2020/10/13 12:53	2020	441175369	2	IBM	A	1	Phase Analysis on the Error Scaling of Entangled Qubits in a 53-Qubit   System	NTU-IBM Quantum Hub所属の研究者がいるが、ベンダー所属研究者とはみなしていない。
2010.03571	FALSE	2020/10/7 18:00	2020	441117500	3	IBM	F9	"22,31,51,13,1"	Quantum simulation of open quantum systems in heavy-ion collisions	
2010.03397	FALSE	2020/10/6 7:03	2020	441102941	5	IBM	C	"41,1"	A Hardware-Aware Heuristic for the Qubit Mapping Problem in the NISQ Era	
2010.03217	FALSE	2020/10/7 6:53	2020	441112869	3	IBM	A	"1,5"	Entanglement and non-locality of four-qubit connected hypergraph states	4 qubitでもやったようだが、データが載っていないので3 qubitとした。
2010.03080	FALSE	2020/10/6 23:22	2020	441109742	6	Quantinuum	F13	1	Qubit-efficient entanglement spectroscopy using qubit resets	量子状態のEntanglementを評価するための効率的なアルゴリズム。使用した実機はHoneywell社と書かれているが、現在の社名に合わせてQuantinuum社を選択。
2010.00649	FALSE	2020/10/1 19:23	2020	441058080	5	IBM	F9	1	Application of a Quantum Search Algorithm to High- Energy Physics Data   at the Large Hadron Collider	
2009.14028	FALSE	2020/9/29 13:59	2020	441035832	12	IBM	A	1	"Demonstrating the power of quantum computers, certification of highly   entangled measurements and scalable quantum nonlocality"	IBM Johannesburgも使用。
2009.13140	FALSE	2020/9/28 8:39	2020	441023604	25	IBM	F2	1	Quantum computed moments correction to variational estimates	
2009.09246	FALSE	2020/9/19 14:53	2020	440936203	7	IBM	F1	1	Hybrid quantum-classical unsupervised data clustering based on the   Self-Organizing Feature Map	
2009.07601	FALSE	2020/9/16 11:01	2020	440904590	6	IBM	B	"1,18"	Efficient Quantum State Sample Tomography with Basis-dependent   Neural-networks	
2009.07425	FALSE	2020/9/16 2:19	2020	440900968	5	IBM	A	1	Benchmarking Quantum State Transfer on Quantum Devices using   Spatio-Temporal Steering	"本文中ではQutechのstarmon-5とspin-2も利用。AppendixではIBM Almaden, Cambridge, London, Parisも使用。"
2009.07375	FALSE	2020/9/15 22:29	2020	440899368	8	IBM	F2	"1,7"	Digital Quantum Simulation of Non-Equilibrium Quantum Many-Body Systems	
2009.06601	FALSE	2020/9/14 17:36	2020	440887334	5	Honeywell	F13	1	The Efficient Preparation of Normal Distributions in Quantum Registers	正規分布の生成。QPUはH0とH1-2を使用。
2009.05840	FALSE	2020/9/12 18:15	2020	440867609	1	IBM	F13	1	A hybrid scheme for prime factorization and its experimental   implementation using IBM quantum processor	量子古典ハイブリッドアルゴリズムによる素因数分解
2009.04584	FALSE	2020/9/9 21:44	2020	440839056	15	IBM	A	1	Design of a Quantum-Repeater using Quantum-Circuits and benchmarking its   performance on an IBM Quantum-Computer	
2009.04484	FALSE	2020/9/9 18:00	2020	440837501	4	IBM	F6	1	Enhancing the Quantum Linear Systems Algorithm using Richardson   Extrapolation	
2009.04417	FALSE	2020/9/9 17:00	2020	440837087	2	IBM	E	"1,10"	Mitiq: A software package for error mitigation on noisy quantum   computers	
2009.03542	FALSE	2020/9/8 6:49	2020	440822841	5	IBM	F2	1	Quantum Computation of Finite-Temperature Static and Dynamical   Properties of Spin Systems Using Quantum Imaginary Time Evolution	
2009.03539	FALSE	2020/9/8 6:28	2020	440822698	5	IBM	F2	1	Shortcuts to Adiabaticity in Digitized Adiabatic Quantum Computing	"このほかにibmq_vigo, ibmq_ourenseも使用。実利用量子ビット数は2or3."
2009.01333	FALSE	2020/9/2 20:42	2020	440768628	2	IBM	B	1	Asymmetry of CNOT gate operation in superconducting transmon quantum   processors using cross-resonance entangling	
2009.01283	FALSE	2020/9/2 18:27	2020	440767688	2	IBM	F8	"1,50,14"	Simulation of non-radiative energy transfer in photosynthetic systems   using a quantum computer	
2008.13490	FALSE	2020/8/31 11:07	2020	440744632	5	IBM	C	1	Supercomputer simulations of transmon quantum computers	D論。一部実験において「2017年8月17日現在、IBM Q Experienceで利用可能な5qubitのデバイス」とだけ書かれており、どのIBMのデバイスを使用したかは不明。
2008.12525	FALSE	2020/8/28 7:40	2020	440713199	9	IBM	F7	1	Finding Small and Large k-Clique Instances on a Quantum Computer	"他にIBM Cambridge,_IBM Q16 Melbourne, IBM Rochesterも使用。利用量子ビットはこの3つ含めた全ての使用マシンで9qubit。"
2008.11347	FALSE	2020/8/26 2:31	2020	440691051	5	IBM	F3	1	Hybrid Quantum-Classical Eigensolver Without Variation or Parametric   Gates	　
2008.10914	FALSE	2020/8/25 9:48	2020	440684085	6	IBM	"E,F3"	"1,14"	Algorithmic Error Mitigation Scheme for Current Quantum Processors	実利用量子ビット数はAlmadenでの値。Ourenseでの最大量子ビット数は4。
2008.09612	FALSE	2020/8/21 15:40	2020	440646527	5	IBM	C	"1,10"	Characterizing the Stability of NISQ Devices	　
2008.09079	FALSE	2020/8/20 17:13	2020	440637174	3	IBM	B	1	Pure State Tomography with Fourier Transformation	　
2008.08763	FALSE	2020/8/20 4:05	2020	440631707	4	IBM	F2	"1,4"	Scattering in the Ising Model Using Quantum Lanczos Algorithm	他にIBM Manhattanも使用。利用量子ビットはこのマシンも含めた全ての使用マシンで4qubit。
2008.08144	FALSE	2020/8/18 20:24	2020	440618503	3	IBM	F3	"1,24,14"	Microcanonical and finite temperature ab initio molecular dynamics   simulations on quantum computers	　
2008.06449	FALSE	2020/8/14 16:24	2020	440576836	0	IBM	F3	"1,24"	Quantum algorithm for alchemical optimization in material design	使用qubit数は本文中には明記されていない。
2008.06443	FALSE	2020/8/14 16:07	2020	440576719	5	IBM	"F13,F4"	"1,37"	Quantum-enhanced analysis of discrete stochastic processes	離散確率過程に対するサンプリングについての研究。利用テーマ(サブ)は他に(F12)もあり。
2008.06228	FALSE	2020/8/14 7:50	2020	440573267	8	IBM	"F13,F7"	"1,35"	A novel three party Quantum secret sharing scheme based on Bell state   sequential measurements with application in quantum image sharing	"量子暗号に関する研究。提案したアルゴリズムにおいてQFTを用いるため、テーマとして(F7)を選択した。使用qubit数については、図4および(1,4)に関する実験との記述より、8qubitと判断。"
2008.03999	FALSE	2020/8/10 9:57	2020	440534149	1	IBM	B	1	Quantifying coherence of quantum measurements	
2008.02102	FALSE	2020/8/4 2:24	2020	440471005	3	IBM	F7	1	Quantum amplitude estimation algorithms on IBM quantum devices	
2008.01081	FALSE	2020/8/3 14:06	2020	440465879	5	IBM	F13	1	Analysis of five techniques for the internal representation of a digital   image inside a quantum processor	Quantum Image Processing (QImP)と呼ばれる研究。
2008.00691	FALSE	2020/8/3 7:50	2020	440463267	28	Rigetti	"F1,F4"	"1,18"	Quantum versus Classical Generative Modelling in Finance	
2007.15521	FALSE	2020/7/30 15:20	2020	440426394	2	IBM	F3	1	Experimental semi-autonomous eigensolver using reinforcement learning	
2007.11212	FALSE	2020/7/22 5:55	2020	440342465	5	IBM	F8	1	Speedup of the Quantum Adiabatic Algorithm using Delocalization   Catalysis	
2007.10894	FALSE	2020/7/21 15:36	2020	440336504	4	Quantinuum	F7	"1,10"	Optimizing Quantum Search with a Binomial Version of Grover's Algorithm	
2007.08532	FALSE	2020/7/16 18:00	2020	440287500	2	IBM	B	1	Experimental implementation of non-Clifford interleaved randomized   benchmarking with a controlled-S gate	
2007.06539	FALSE	2020/7/13 17:46	2020	440257404	4	IBM	F7	"1,12"	Benchmarking 16-element quantum search algorithms on superconducting   quantum processors	
2007.04900	FALSE	2020/7/9 16:00	2020	440216670	6	Rigetti	F1	"1,18"	Reformulation of the No-Free-Lunch Theorem for Entangled Data Sets	
2007.04694	FALSE	2020/7/9 10:39	2020	440214439	5	IBM	F7	1	Experimental implementation of leakage elimination operators	
2007.04447	FALSE	2020/7/8 21:38	2020	440209014	5	IBM	F7	"4,21,13,1"	An Algorithm for Quantum Computation of Particle Decays	
2007.03663	FALSE	2020/7/7 17:52	2020	440197445	2	IBM	F7	"1,21"	Measurement Error Mitigation in Quantum Computers Through Classical   Bit-Flip Correction	
2007.01681	FALSE	2020/7/3 13:40	2020	440155698	4	IBM	A	1	On Actual Preparation of Dicke State on a Quantum Computer	
2007.01028	FALSE	2020/7/2 11:26	2020	440144770	4	IBM	F1	"18,1,25"	Quantum Ensemble for Classification	
2007.00368	FALSE	2020/7/1 10:13	2020	440134262	5	IBM	"B,F1"	"1,24,14"	Quantum optimal control with quantum computers: an hybrid algorithm   featuring machine learning optimization	
2006.16223	FALSE	2020/6/29 17:44	2020	440117389	3	IBM	F7	1	Amplitude estimation via maximum likelihood on noisy quantum computer	
2006.15438	FALSE	2020/6/27 20:13	2020	440098426	5	IBM	F5	"1,10"	Quantum Approximate Optimization for Hard Problems in Linear Algebra	
2006.14044	FALSE	2020/6/24 20:56	2020	440068724	20	IBM	E	1	Mitigating measurement errors in multi-qubit experiments	
2006.13794	FALSE	2020/6/24 15:07	2020	440066303	4	IBM	A	1	Bell inequality violation on small NISQ computers	"IBM Essex,Burlington,Melbourne"
2006.10656	FALSE	2020/6/18 16:28	2020	440006867	5	Quantinuum	F7	"1,10"	Canonical Construction of Quantum Oracles	
2006.10585	FALSE	2020/6/18 14:48	2020	440006168	2	Rigetti	B	1	Process tomography of Robust Dynamical Decoupling in Superconducting   Qubits	
2006.10037	FALSE	2020/6/17 17:57	2020	439997484	4	IBM	F7	1	Prospect of using Grover's search in the noisy-intermediate-scale   quantum-computer era	
2006.06004	FALSE	2020/6/10 18:00	2020	439927501	4	IBM	F1	1	Variational Quantum Boltzmann Machines	
2006.05524	FALSE	2020/6/9 21:43	2020	439919054	8	IBM	B	"1,7"	Determining quantum phase diagrams of topological Kitaev-inspired models   on NISQ quantum hardware	
2006.04010	FALSE	2020/6/7 1:08	2020	439890478	15	IBM	C	"1,47"	Random circuit block-encoded matrix and a proposal of quantum LINPACK   benchmark	
2006.03219	FALSE	2020/6/5 3:28	2020	439871450	5	IBM	F7	1	Estimation of pure states using three measurement bases	
2006.02799	FALSE	2020/6/4 11:57	2020	439864981	5	IBM	A	1	Quantum Computation	
2006.01976	FALSE	2020/6/2 23:14	2020	439849685	2	Rigetti	F1	"1,18"	Noise robustness and experimental demonstration of a quantum generative   adversarial network for continuous distributions	
2006.01273	FALSE	2020/6/1 21:21	2020	439838899	5	IBM	B	1	"Application-Motivated, Holistic Benchmarking of a Full Quantum Computing   Stack"	IBM Singapore
2005.13018	FALSE	2020/5/26 20:25	2020	439778512	2	IBM	C	1	QASMBench: A Low-level QASM Benchmark Suite for NISQ Evaluation and   Simulation	IBM Washington Rigetti 16Q Aspen-1 IonQ 5 qubit processor
2005.12874	FALSE	2020/5/26 17:08	2020	439777140	6	IBM	A	1	Quantum Divide and Compute: Hardware Demonstrations and Noisy   Simulations	
2005.12820	FALSE	2020/5/26 15:55	2020	439776636	8	IBM	B	"1,10"	Just-in-time Quantum Circuit Transpilation Reduces Noise	
2005.12504	FALSE	2020/5/26 3:34	2020	439771488	7	IBM	A	"1,46"	Mermin's Inequalities of Multiple qubits with Orthogonal Measurements on   IBM Q 53-qubit system	
2005.12474	FALSE	2020/5/26 1:25	2020	439770594	5	IBM	"F1,F4"	"1,15,10"	Experimental evaluation of quantum Bayesian networks on IBM QX hardware	Essex  Yorktown London Rome Athens Melborn
2005.11271	FALSE	2020/5/22 16:58	2020	439737076	5	IBM	A	1	Revisiting the experimental test of Mermin's inequalities at IBMQ	IBM Essex IBM qx2
2005.10811	FALSE	2020/5/21 17:47	2020	439727413	5	IBM	C	1	A deep learning model for noise prediction on near-term quantum devices	
2005.07601	FALSE	2020/5/15 15:45	2020	439666563	2	IBM	E	1	Learning-based quantum error mitigation	
2005.03547	FALSE	2020/5/7 15:15	2020	439586355	4	IBM	A	"1,4"	Interaction-free measurements and counterfactual computation in IBM   quantum computers	IBM Melborn IBM johannesburg
2005.02447	FALSE	2020/5/5 19:21	2020	439568069	4	IBM	F12	1	Generalization of CNOT-based Discrete Circular Quantum Walk: Simulation   and Effect of Gate Errors	
2004.14970	FALSE	2020/4/30 17:19	2020	439517217	5	IBM	"F1,F5"	"1,18"	Coreset Clustering on Small Quantum Computers	
